l_listing_id,l_name,l_host_id,l_host_since,l_host_location,l_host_response_time,l_host_response_rate,l_host_acceptance_rate,l_host_is_superhost,l_host_total_listings_count,l_host_has_profile_pic,l_host_identity_verified,l_neighbourhood,l_district,l_city,l_latitude,l_longitude,l_property_type,l_room_type,l_accommodates,l_bedrooms,l_amenities,l_price,l_minimum_nights,l_maximum_nights,l_review_scores_rating,l_review_scores_accuracy,l_review_scores_cleanliness,l_review_scores_checkin,l_review_scores_communication,l_review_scores_location,l_review_scores_value,l_instant_bookable,r_lisitng_id,r_review_id,r_date,r_reviewer_id
46339640,Excelente habitacion en Roma Sur,23451355,2014-11-07,"Mexico City, Federal District, Mexico",within an hour,1,1,f,13,t,f,Cuauhtemoc,null,Mexico City,19.40531,-99.16125,Private room in apartment,Private room,1,1,"[""Washer"", ""TV"", ""Free street parking"", ""Shampoo"", ""Essentials"", ""Cable TV"", ""Lock on bedroom door"", ""Kitchen"", ""Iron"", ""Hangers"", ""Dryer"", ""Wifi"", ""Long term stays allowed""]",299,2,1125,20,10,2,8,8,10,2,f,46339640,709349241,2020-11-16,83977002
46363037,Homely one bed room apartment,368720285,2020-09-22,"Western Cape, South Africa",a few days or more,0,1,f,1,t,f,Ward 23,null,Cape Town,-33.69517,18.44616,Entire apartment,Entire place,2,1,"[""Hair dryer"", ""Long term stays allowed"", ""BBQ grill"", ""Private entrance"", ""Beach essentials"", ""Body soap"", ""Hot water"", ""Window guards"", ""Essentials"", ""Cooking basics"", ""Washer"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Free parking on premises"", ""Wifi"", ""Garden or backyard"", ""TV""]",523,1,365,20,10,2,10,6,8,2,t,46363037,711801051,2020-11-28,373243114
46369439,CUARTO AMUEBLADO,375262231,2020-11-11,"Mexico City, Mexico City, Mexico",null,null,1,f,1,t,t,Coyoacan,null,Mexico City,19.35213,-99.14921,Private room in house,Private room,1,1,"[""Garden or backyard"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Paid parking off premises"", ""Ethernet connection"", ""Dishwasher"", ""Kitchen"", ""Refrigerator"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""Lock on bedroom door"", ""Stove"", ""Dishes and silverware"", ""First aid kit"", ""Hot water"", ""Microwave"", ""Patio or balcony"", ""Iron"", ""Hangers""]",350,1,365,20,2,6,8,2,10,2,t,46369439,709753340,2020-11-18,69743525
46379557,"Quiet Private Room in Kingsford near UNSW, Light railway&bus g4",361476804,2020-08-10,"Lidcombe, New South Wales, Australia",within an hour,1,1,f,15,t,t,Randwick,null,Sydney,-33.92373,151.23293,Private room in house,Private room,2,1,"[""Bed linens"", ""Cleaning before checkout"", ""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Washer"", ""Iron"", ""Room-darkening shades"", ""Luggage dropoff allowed"", ""Essentials"", ""Cooking basics"", ""First aid kit"", ""Paid parking off premises"", ""Private entrance"", ""Extra pillows and blankets"", ""Kitchen"", ""Refrigerator"", ""Oven"", ""Carbon monoxide alarm"", ""Stove"", ""Long term stays allowed"", ""Microwave"", ""Hot water"", ""Smart lock"", ""Dedicated workspace"", ""Dishes and silverware"", ""Hangers"", ""Wifi"", ""Smoke alarm""]",21,1,1125,60,6,4,10,8,10,4,t,46379557,726952411,2021-01-26,385682052
46392511,Bantry Bay Beach Cottage (30meter from the beach),2375160,2012-05-15,"Cape Town, Western Cape, South Africa",within an hour,1,0.5,f,1,t,t,Ward 54,null,Cape Town,-33.92357,18.37865,Entire apartment,Entire place,4,2,"[""Hair dryer"", ""Hot water"", ""Pour-over coffee"", ""Wifi"", ""Hangers"", ""Patio or balcony"", ""Extra pillows and blankets"", ""Conditioner"", ""Fire extinguisher"", ""Essentials"", ""Kitchen"", ""Bed linens"", ""Refrigerator"", ""Beachfront"", ""BBQ grill"", ""Body soap"", ""Shampoo"", ""Free parking on premises"", ""Laundromat nearby"", ""Long term stays allowed"", ""Stove"", ""Barbecue utensils"", ""Microwave"", ""Iron"", ""Private entrance"", ""Oven"", ""Beach essentials"", ""Cooking basics"", ""Washer"", ""Shower gel"", ""Dishes and silverware""]",1061,3,30,20,2,6,2,2,8,4,f,46392511,719226180,2020-12-28,37574401
46408851,Great room in Brooklyn!!,17303651,2014-06-26,"La Tablada, Buenos Aires, Argentina",within a few hours,1,0.65,t,4,t,t,Crown Heights,Brooklyn,New York,40.66468,-73.93455,Private room in apartment,Private room,2,1,"[""Iron"", ""Hangers"", ""Essentials"", ""Dedicated workspace"", ""Wifi"", ""Fire extinguisher"", ""Heating"", ""Air conditioning"", ""Long term stays allowed"", ""Kitchen""]",26,30,360,60,8,2,10,10,6,6,f,46408851,723695989,2021-01-11,374605632
46450608,"Renta hermosa habitacion privada en Condesa, CDMX",66229452,2016-04-07,"Mexico City, Mexico City, Mexico",a few days or more,0.25,1,f,0,t,f,Cuauhtemoc,null,Mexico City,19.41428,-99.17129,Private room in apartment,Private room,2,1,"[""Washer"", ""Dedicated workspace"", ""Essentials"", ""Hair dryer"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Long term stays allowed""]",245,15,54,20,2,2,2,2,2,2,t,46450608,717349647,2020-12-22,325706041
46451790,Bright cozy room,375549800,2020-11-13,US,within a few hours,0.9,1,f,0,t,t,Bushwick,Brooklyn,New York,40.70089,-73.92028,Private room in apartment,Private room,2,1,"[""Hair dryer"", ""Iron"", ""Essentials"", ""Hangers"", ""Washer"", ""TV"", ""Smoke alarm"", ""Dryer"", ""Wifi"", ""Heating"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]",37,30,367,20,4,10,2,2,4,4,t,46451790,712911739,2020-12-01,83591938
46455804,East Village Elite,319337675,2019-12-20,"The Bronx, New York, United States",a few days or more,0.1,1,f,1,t,f,East Village,Manhattan,New York,40.72938,-73.98196,Private room in condominium,Private room,1,null,"[""Air conditioning"", ""Kitchen"", ""Pool"", ""Free parking on premises"", ""Smoke alarm"", ""Hangers"", ""Washer"", ""Dedicated workspace"", ""Dryer"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Hot tub"", ""Gym"", ""TV"", ""Lock on bedroom door"", ""Wifi"", ""Heating"", ""First aid kit"", ""Private entrance"", ""Elevator"", ""Carbon monoxide alarm""]",64,1,365,20,2,2,2,2,2,2,f,46455804,720818249,2021-01-02,128407631
46464108,"Wonderful apartment ""Porte de Versailles""",286093156,2019-08-15,FR,within an hour,1,0.94,f,6,t,t,Observatoire,null,Paris,48.83217,2.31836,Entire apartment,Entire place,2,null,"[""Essentials"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Crib"", ""Long term stays allowed"", ""Dedicated workspace"", ""High chair"", ""TV"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Shampoo"", ""Bed linens"", ""Carbon monoxide alarm""]",43,1,1125,60,10,10,10,6,10,10,t,46464108,729176758,2021-02-06,380463175
46501400,Lovely Apartement - Saint Germain des PrÃ¨s (2063),288423014,2019-08-23,FR,within an hour,0.8,0.97,f,4,t,t,Palais-Bourbon,null,Paris,48.85756,2.33173,Entire apartment,Entire place,3,1,"[""Essentials"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Crib"", ""Long term stays allowed"", ""Dedicated workspace"", ""High chair"", ""TV"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Shampoo"", ""Bed linens"", ""Carbon monoxide alarm""]",67,1,1125,60,10,8,10,6,10,8,t,46501400,715117096,2020-12-13,37341849
46540767,â™¥ Magnificent apartment Champs Elysees - 6P,226958437,2018-11-22,"Paris, Ile-de-France, France",within an hour,0.95,0.9,f,63,t,t,Elysee,null,Paris,48.87389,2.30007,Entire apartment,Entire place,6,2,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",135,2,1125,47,7,5,7,7,9,6,f,46540767,712173462,2020-11-29,15427594
46540767,â™¥ Magnificent apartment Champs Elysees - 6P,226958437,2018-11-22,"Paris, Ile-de-France, France",within an hour,0.95,0.9,f,63,t,t,Elysee,null,Paris,48.87389,2.30007,Entire apartment,Entire place,6,2,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",135,2,1125,47,7,5,7,7,9,6,f,46540767,726328319,2021-01-24,17991995
46540767,â™¥ Magnificent apartment Champs Elysees - 6P,226958437,2018-11-22,"Paris, Ile-de-France, France",within an hour,0.95,0.9,f,63,t,t,Elysee,null,Paris,48.87389,2.30007,Entire apartment,Entire place,6,2,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",135,2,1125,47,7,5,7,7,9,6,f,46540767,730487523,2021-02-12,221341567
46566686,Studio 211,371193690,2020-10-08,BR,within a few hours,0.96,1,f,13,t,t,Copacabana,null,Rio de Janeiro,-22.96521,-43.17343,Entire apartment,Entire place,3,null,"[""Elevator"", ""Kitchen"", ""Air conditioning"", ""Long term stays allowed"", ""TV"", ""Hangers""]",190,1,365,60,4,5,5,6,10,8,t,46566686,716503289,2020-12-19,162389787
46566686,Studio 211,371193690,2020-10-08,BR,within a few hours,0.96,1,f,13,t,t,Copacabana,null,Rio de Janeiro,-22.96521,-43.17343,Entire apartment,Entire place,3,null,"[""Elevator"", ""Kitchen"", ""Air conditioning"", ""Long term stays allowed"", ""TV"", ""Hangers""]",190,1,365,60,4,5,5,6,10,8,t,46566686,711247827,2020-11-25,154057665
46569456,Quarto aconchegante em Copacabana,24395708,2014-12-02,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,1,0.75,f,3,t,f,Copacabana,null,Rio de Janeiro,-22.98144,-43.19083,Private room in apartment,Private room,2,null,"[""Hot water"", ""Long term stays allowed"", ""Kitchen"", ""Wifi""]",100,5,365,60,10,6,10,10,10,10,t,46569456,721913869,2021-01-04,164167426
46593984,Family Home,376717377,2020-11-23,ZA,within an hour,1,1,f,2,t,t,Ward 107,null,Cape Town,-33.80133,18.50957,Entire house,Entire place,6,3,"[""Beachfront"", ""Microwave"", ""Iron"", ""Sound system"", ""Oven"", ""Hot water"", ""Window guards"", ""Essentials"", ""Cooking basics"", ""Washer"", ""Dishes and silverware"", ""Free parking on premises"", ""Kitchen"", ""Bed linens"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""Stove"", ""Ceiling fan"", ""TV""]",1500,5,20,60,2,2,2,6,6,2,t,46593984,721843186,2021-01-04,109094354
46665119,Mins away from CBD&USYD Camperdown 1Bed1Bath Apt,175776759,2018-02-28,"Melbourne, Victoria, Australia",within an hour,1,0.96,f,10,t,t,Sydney,null,Sydney,-33.88245,151.17638,Entire apartment,Entire place,2,1,"[""Washer"", ""Iron"", ""Microwave"", ""Smoke alarm"", ""Long term stays allowed"", ""Hot water"", ""Dryer"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Bed linens"", ""Refrigerator"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""TV"", ""Stove""]",163,1,1125,20,2,2,2,8,8,2,f,46665119,724292348,2021-01-15,92241979
46723455,Stunning Views+ Patio + Pool & Parking!,281646889,2019-08-02,"Cape Town, Western Cape, South Africa",within an hour,1,0.99,f,62,t,t,Ward 77,null,Cape Town,-33.93715,18.43395,Entire apartment,Entire place,2,1,"[""Hair dryer"", ""Portable heater"", ""Hot water"", ""Wifi"", ""Hangers"", ""Patio or balcony"", ""Conditioner"", ""Fire extinguisher"", ""Essentials"", ""Pool"", ""Kitchen"", ""Bed linens"", ""Refrigerator"", ""Body soap"", ""Portable fans"", ""Shampoo"", ""Free parking on premises"", ""Long term stays allowed"", ""Stove"", ""Smoke alarm"", ""TV"", ""Garden or backyard"", ""Microwave"", ""Coffee maker"", ""Iron"", ""Private entrance"", ""Oven"", ""Cooking basics"", ""Washer"", ""Dishes and silverware""]",855,2,1125,60,6,6,10,9,8,6,t,46723455,714660517,2020-12-11,109798315
46723455,Stunning Views+ Patio + Pool & Parking!,281646889,2019-08-02,"Cape Town, Western Cape, South Africa",within an hour,1,0.99,f,62,t,t,Ward 77,null,Cape Town,-33.93715,18.43395,Entire apartment,Entire place,2,1,"[""Hair dryer"", ""Portable heater"", ""Hot water"", ""Wifi"", ""Hangers"", ""Patio or balcony"", ""Conditioner"", ""Fire extinguisher"", ""Essentials"", ""Pool"", ""Kitchen"", ""Bed linens"", ""Refrigerator"", ""Body soap"", ""Portable fans"", ""Shampoo"", ""Free parking on premises"", ""Long term stays allowed"", ""Stove"", ""Smoke alarm"", ""TV"", ""Garden or backyard"", ""Microwave"", ""Coffee maker"", ""Iron"", ""Private entrance"", ""Oven"", ""Cooking basics"", ""Washer"", ""Dishes and silverware""]",855,2,1125,60,6,6,10,9,8,6,t,46723455,717312901,2020-12-22,49113830
46723455,Stunning Views+ Patio + Pool & Parking!,281646889,2019-08-02,"Cape Town, Western Cape, South Africa",within an hour,1,0.99,f,62,t,t,Ward 77,null,Cape Town,-33.93715,18.43395,Entire apartment,Entire place,2,1,"[""Hair dryer"", ""Portable heater"", ""Hot water"", ""Wifi"", ""Hangers"", ""Patio or balcony"", ""Conditioner"", ""Fire extinguisher"", ""Essentials"", ""Pool"", ""Kitchen"", ""Bed linens"", ""Refrigerator"", ""Body soap"", ""Portable fans"", ""Shampoo"", ""Free parking on premises"", ""Long term stays allowed"", ""Stove"", ""Smoke alarm"", ""TV"", ""Garden or backyard"", ""Microwave"", ""Coffee maker"", ""Iron"", ""Private entrance"", ""Oven"", ""Cooking basics"", ""Washer"", ""Dishes and silverware""]",855,2,1125,60,6,6,10,9,8,6,t,46723455,719312876,2020-12-29,208635521
46723455,Stunning Views+ Patio + Pool & Parking!,281646889,2019-08-02,"Cape Town, Western Cape, South Africa",within an hour,1,0.99,f,62,t,t,Ward 77,null,Cape Town,-33.93715,18.43395,Entire apartment,Entire place,2,1,"[""Hair dryer"", ""Portable heater"", ""Hot water"", ""Wifi"", ""Hangers"", ""Patio or balcony"", ""Conditioner"", ""Fire extinguisher"", ""Essentials"", ""Pool"", ""Kitchen"", ""Bed linens"", ""Refrigerator"", ""Body soap"", ""Portable fans"", ""Shampoo"", ""Free parking on premises"", ""Long term stays allowed"", ""Stove"", ""Smoke alarm"", ""TV"", ""Garden or backyard"", ""Microwave"", ""Coffee maker"", ""Iron"", ""Private entrance"", ""Oven"", ""Cooking basics"", ""Washer"", ""Dishes and silverware""]",855,2,1125,60,6,6,10,9,8,6,t,46723455,722491862,2021-01-07,310426056
46726433,Studio 803 com vista deslumbrante,371193690,2020-10-08,BR,within a few hours,0.96,1,f,13,t,t,Leme,null,Rio de Janeiro,-22.96506,-43.17138,Entire apartment,Entire place,3,null,"[""Elevator"", ""Kitchen"", ""Hot water"", ""Long term stays allowed"", ""Wifi"", ""TV""]",141,1,365,40,8,4,6,5,8,6,t,46726433,717612380,2020-12-23,285021845
46726433,Studio 803 com vista deslumbrante,371193690,2020-10-08,BR,within a few hours,0.96,1,f,13,t,t,Leme,null,Rio de Janeiro,-22.96506,-43.17138,Entire apartment,Entire place,3,null,"[""Elevator"", ""Kitchen"", ""Hot water"", ""Long term stays allowed"", ""Wifi"", ""TV""]",141,1,365,40,8,4,6,5,8,6,t,46726433,717861564,2020-12-24,152967136
46726433,Studio 803 com vista deslumbrante,371193690,2020-10-08,BR,within a few hours,0.96,1,f,13,t,t,Leme,null,Rio de Janeiro,-22.96506,-43.17138,Entire apartment,Entire place,3,null,"[""Elevator"", ""Kitchen"", ""Hot water"", ""Long term stays allowed"", ""Wifi"", ""TV""]",141,1,365,40,8,4,6,5,8,6,t,46726433,725788231,2021-01-21,237202882
46726433,Studio 803 com vista deslumbrante,371193690,2020-10-08,BR,within a few hours,0.96,1,f,13,t,t,Leme,null,Rio de Janeiro,-22.96506,-43.17138,Entire apartment,Entire place,3,null,"[""Elevator"", ""Kitchen"", ""Hot water"", ""Long term stays allowed"", ""Wifi"", ""TV""]",141,1,365,40,8,4,6,5,8,6,t,46726433,728566985,2021-02-02,300561217
46732999,Lovely timber private room close to airport,126087222,2017-04-16,"Sydney, New South Wales, Australia",within an hour,1,1,f,0,t,t,Botany Bay,null,Sydney,-33.93407,151.20024,Private room in house,Private room,2,1,"[""Washer"", ""Iron"", ""Free parking on premises"", ""Smoke alarm"", ""Long term stays allowed"", ""Lockbox"", ""Air conditioning"", ""Dryer"", ""Essentials"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Kitchen"", ""Hangers"", ""First aid kit"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm""]",60,1,30,60,6,6,10,10,8,6,t,46732999,718965725,2020-12-27,33467063
46732999,Lovely timber private room close to airport,126087222,2017-04-16,"Sydney, New South Wales, Australia",within an hour,1,1,f,0,t,t,Botany Bay,null,Sydney,-33.93407,151.20024,Private room in house,Private room,2,1,"[""Washer"", ""Iron"", ""Free parking on premises"", ""Smoke alarm"", ""Long term stays allowed"", ""Lockbox"", ""Air conditioning"", ""Dryer"", ""Essentials"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Kitchen"", ""Hangers"", ""First aid kit"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm""]",60,1,30,60,6,6,10,10,8,6,t,46732999,714809520,2020-12-11,163268625
46759386,Secluded escape with private beach access,347608321,2020-05-25,AU,null,null,null,f,31,t,t,Pittwater,null,Sydney,-33.6393,151.31101,Entire apartment,Entire place,4,2,"[""Patio or balcony"", ""Garden or backyard"", ""Portable fans"", ""Washer \u2013\u00a0In unit"", ""Bed linens"", ""Shampoo"", ""Coffee maker"", ""Hair dryer"", ""Barbecue utensils"", ""Body soap"", ""Iron"", ""Essentials"", ""Cooking basics"", ""Lake access"", ""42\"" TV with Netflix"", ""Portable heater"", ""Conditioner"", ""Private entrance"", ""Waterfront"", ""Shower gel"", ""Extra pillows and blankets"", ""Stainless steel oven"", ""Kitchen"", ""Refrigerator"", ""Dishwasher"", ""Long term stays allowed"", ""Microwave"", ""BBQ grill"", ""Stainless steel electric stove"", ""Hot water"", ""Dedicated workspace"", ""Dishes and silverware"", ""Hangers"", ""Free driveway parking on premises"", ""Bathtub"", ""Wifi"", ""Smoke alarm""]",185,3,90,60,6,8,7,8,7,6,f,46759386,724486923,2021-01-15,48804799
46759386,Secluded escape with private beach access,347608321,2020-05-25,AU,null,null,null,f,31,t,t,Pittwater,null,Sydney,-33.6393,151.31101,Entire apartment,Entire place,4,2,"[""Patio or balcony"", ""Garden or backyard"", ""Portable fans"", ""Washer \u2013\u00a0In unit"", ""Bed linens"", ""Shampoo"", ""Coffee maker"", ""Hair dryer"", ""Barbecue utensils"", ""Body soap"", ""Iron"", ""Essentials"", ""Cooking basics"", ""Lake access"", ""42\"" TV with Netflix"", ""Portable heater"", ""Conditioner"", ""Private entrance"", ""Waterfront"", ""Shower gel"", ""Extra pillows and blankets"", ""Stainless steel oven"", ""Kitchen"", ""Refrigerator"", ""Dishwasher"", ""Long term stays allowed"", ""Microwave"", ""BBQ grill"", ""Stainless steel electric stove"", ""Hot water"", ""Dedicated workspace"", ""Dishes and silverware"", ""Hangers"", ""Free driveway parking on premises"", ""Bathtub"", ""Wifi"", ""Smoke alarm""]",185,3,90,60,6,8,7,8,7,6,f,46759386,723585695,2021-01-11,35544016
46782994,Beau studio,360160544,2020-08-03,"Munich, Bavaria, Germany",within an hour,0.95,1,f,5,t,t,Luxembourg,null,Paris,48.85129,2.33982,Entire apartment,Entire place,2,null,"[""Shampoo"", ""Heating"", ""Essentials"", ""Washer"", ""Hot water"", ""Wifi"", ""Long term stays allowed""]",32,1,365,40,6,4,10,10,10,7,t,46782994,713662867,2020-12-06,375151069
46782994,Beau studio,360160544,2020-08-03,"Munich, Bavaria, Germany",within an hour,0.95,1,f,5,t,t,Luxembourg,null,Paris,48.85129,2.33982,Entire apartment,Entire place,2,null,"[""Shampoo"", ""Heating"", ""Essentials"", ""Washer"", ""Hot water"", ""Wifi"", ""Long term stays allowed""]",32,1,365,40,6,4,10,10,10,7,t,46782994,715837474,2020-12-16,92286028
46803736,"Comfortable, Quiet Room in the Heart of Brooklyn",109393662,2017-01-01,"New York, New York, United States",within an hour,1,1,f,0,t,t,Bedford-Stuyvesant,Brooklyn,New York,40.68654,-73.93065,Private room in apartment,Private room,2,1,"[""Keurig coffee machine"", ""Microwave"", ""Shampoo"", ""Baking sheet"", ""Free street parking"", ""Portable fans"", ""Kitchen"", ""Coffee maker"", ""Rice maker"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Washer"", ""Host greets you"", ""Dryer"", ""Shower gel"", ""Hot water"", ""Body soap"", ""Bed linens"", ""Stainless steel gas stove"", ""Essentials"", ""Mini fridge"", ""TV"", ""Dishwasher"", ""Lock on bedroom door"", ""Wifi"", ""Heating"", ""Cooking basics"", ""First aid kit"", ""Freezer"", ""Laundromat nearby"", ""Stainless steel oven"", ""Record player"", ""Conditioner"", ""Carbon monoxide alarm""]",35,1,7,60,6,5,6,6,6,6,f,46803736,721624990,2021-01-03,183744901
46803736,"Comfortable, Quiet Room in the Heart of Brooklyn",109393662,2017-01-01,"New York, New York, United States",within an hour,1,1,f,0,t,t,Bedford-Stuyvesant,Brooklyn,New York,40.68654,-73.93065,Private room in apartment,Private room,2,1,"[""Keurig coffee machine"", ""Microwave"", ""Shampoo"", ""Baking sheet"", ""Free street parking"", ""Portable fans"", ""Kitchen"", ""Coffee maker"", ""Rice maker"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Washer"", ""Host greets you"", ""Dryer"", ""Shower gel"", ""Hot water"", ""Body soap"", ""Bed linens"", ""Stainless steel gas stove"", ""Essentials"", ""Mini fridge"", ""TV"", ""Dishwasher"", ""Lock on bedroom door"", ""Wifi"", ""Heating"", ""Cooking basics"", ""First aid kit"", ""Freezer"", ""Laundromat nearby"", ""Stainless steel oven"", ""Record player"", ""Conditioner"", ""Carbon monoxide alarm""]",35,1,7,60,6,5,6,6,6,6,f,46803736,723457093,2021-01-10,46039328
46806436,Belhar accommodation available monthly and  weekly,262434513,2019-05-17,"Cape Town, Western Cape, South Africa",within an hour,1,1,f,34,t,t,Ward 22,null,Cape Town,-33.94862,18.60908,Private room in house,Private room,1,1,"[""Microwave"", ""Extra pillows and blankets"", ""Table corner guards"", ""Stove"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Fire extinguisher"", ""Oven"", ""Hot water"", ""Window guards"", ""Essentials"", ""Kitchen"", ""Bed linens"", ""Wifi"", ""Ethernet connection"", ""TV""]",350,7,1125,20,2,4,2,4,2,2,t,46806436,714037207,2020-12-07,298631277
46835365,Monthly and weekly rooms available in belhar,262434513,2019-05-17,"Cape Town, Western Cape, South Africa",within an hour,1,1,f,34,t,t,Ward 22,null,Cape Town,-33.94721,18.60864,Private room in house,Private room,2,1,"[""Window guards"", ""Wifi"", ""Extra pillows and blankets"", ""Table corner guards"", ""Fire extinguisher"", ""Essentials"", ""Nespresso machine"", ""Outlet covers"", ""Kitchen"", ""Bed linens"", ""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Ski-in/Ski-out"", ""Long term stays allowed"", ""Stove"", ""Ceiling fan"", ""Room-darkening shades"", ""Microwave"", ""Iron"", ""Private entrance"", ""Oven"", ""Bread maker"", ""Baby safety gates"", ""Hot tub""]",350,1,1125,60,6,10,6,10,6,8,t,46835365,716685906,2020-12-20,268739382
46844841,Deluxe room BeÅŸiktaÅŸ muhteÅŸem konum ve manzara,378326624,2020-12-05,"Istanbul, Istanbul, Turkey",within an hour,1,1,f,17,t,t,Besiktas,null,Istanbul,41.05605,29.00099,Room in aparthotel,Entire place,3,null,"[""Hot water"", ""Hair dryer"", ""Iron"", ""Shower gel"", ""Hangers"", ""Washer"", ""Oven"", ""Luggage dropoff allowed"", ""Patio or balcony"", ""TV"", ""Fire extinguisher"", ""Air conditioning"", ""Dryer"", ""Free parking on premises"", ""Essentials"", ""Kitchen"", ""Long term stays allowed"", ""First aid kit"", ""Wifi"", ""Cooking basics"", ""Heating"", ""Shampoo"", ""Mini fridge"", ""Bed linens"", ""Crib"", ""Coffee maker""]",155,1,1125,55,7,6,7,7,4,5,t,46844841,725772286,2021-01-21,132474154
46844841,Deluxe room BeÅŸiktaÅŸ muhteÅŸem konum ve manzara,378326624,2020-12-05,"Istanbul, Istanbul, Turkey",within an hour,1,1,f,17,t,t,Besiktas,null,Istanbul,41.05605,29.00099,Room in aparthotel,Entire place,3,null,"[""Hot water"", ""Hair dryer"", ""Iron"", ""Shower gel"", ""Hangers"", ""Washer"", ""Oven"", ""Luggage dropoff allowed"", ""Patio or balcony"", ""TV"", ""Fire extinguisher"", ""Air conditioning"", ""Dryer"", ""Free parking on premises"", ""Essentials"", ""Kitchen"", ""Long term stays allowed"", ""First aid kit"", ""Wifi"", ""Cooking basics"", ""Heating"", ""Shampoo"", ""Mini fridge"", ""Bed linens"", ""Crib"", ""Coffee maker""]",155,1,1125,55,7,6,7,7,4,5,t,46844841,728956054,2021-02-05,24466769
46844841,Deluxe room BeÅŸiktaÅŸ muhteÅŸem konum ve manzara,378326624,2020-12-05,"Istanbul, Istanbul, Turkey",within an hour,1,1,f,17,t,t,Besiktas,null,Istanbul,41.05605,29.00099,Room in aparthotel,Entire place,3,null,"[""Hot water"", ""Hair dryer"", ""Iron"", ""Shower gel"", ""Hangers"", ""Washer"", ""Oven"", ""Luggage dropoff allowed"", ""Patio or balcony"", ""TV"", ""Fire extinguisher"", ""Air conditioning"", ""Dryer"", ""Free parking on premises"", ""Essentials"", ""Kitchen"", ""Long term stays allowed"", ""First aid kit"", ""Wifi"", ""Cooking basics"", ""Heating"", ""Shampoo"", ""Mini fridge"", ""Bed linens"", ""Crib"", ""Coffee maker""]",155,1,1125,55,7,6,7,7,4,5,t,46844841,730156402,2021-02-10,338746400
46844841,Deluxe room BeÅŸiktaÅŸ muhteÅŸem konum ve manzara,378326624,2020-12-05,"Istanbul, Istanbul, Turkey",within an hour,1,1,f,17,t,t,Besiktas,null,Istanbul,41.05605,29.00099,Room in aparthotel,Entire place,3,null,"[""Hot water"", ""Hair dryer"", ""Iron"", ""Shower gel"", ""Hangers"", ""Washer"", ""Oven"", ""Luggage dropoff allowed"", ""Patio or balcony"", ""TV"", ""Fire extinguisher"", ""Air conditioning"", ""Dryer"", ""Free parking on premises"", ""Essentials"", ""Kitchen"", ""Long term stays allowed"", ""First aid kit"", ""Wifi"", ""Cooking basics"", ""Heating"", ""Shampoo"", ""Mini fridge"", ""Bed linens"", ""Crib"", ""Coffee maker""]",155,1,1125,55,7,6,7,7,4,5,t,46844841,731002279,2021-02-14,388271605
46863532,Beautiful City Centre Apartment,29426065,2015-03-16,"Cape Town, Western Cape, South Africa",within an hour,0.94,0.98,f,111,t,t,Ward 115,null,Cape Town,-33.92761,18.43461,Entire apartment,Entire place,4,2,"[""Long term stays allowed"", ""Private entrance"", ""Essentials"", ""Pool"", ""Dedicated workspace"", ""Kitchen"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""TV""]",690,1,1125,36,7,5,5,7,7,6,t,46863532,721858086,2021-01-04,151648925
